ProductId,Prompt,output_gpt-4,model_gpt-4
220700,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Abschirmung: Vollabschirmung
American Wire Gauge (AWG): 30
Anschluss A: DisplayPort
Anschluss B: DisplayPort
Art: Kabel
Artikel pro Verkaufseinheit: 1 Stück (Stück) Stück
Farbe Anschlüsse: Schwarz
Genaue Materialbezeichnung: Kupfer
Gewicht: 0.5 Kilogramm (kg) Kilogramm
HDMI Version: 1.1
Innenleiter Material: Kupfer
Kabel Anwendung: DisplayPort
Kabel Bauform: Vollisolierung
Kabel Verbindung: Anschluss (M/M)
Kabel Version: DisplayPort 1.1
Kabelfarbe: Schwarz
Länge: 5 Meter (m) Meter
Max. Videoauflösung: 1920 x 1080 Pixel
Max. Videoauflösung Standard: Full HD
Maximale Bildqualität: 1080p
Steckerform: Beidseitig gewinkelt
Tiefe: 5 Meter (m) Meter
Ursprungsland: China
Ursprungsland: Deutschland
Video Kabeltyp: DisplayPort Kabel
Video Kabeltyp: DisplayPort
","Dieses 5 Meter lange DisplayPort Kabel mit beidseitig gewinkelten Anschlüssen ermöglicht eine maximale Videoauflösung von 1920 x 1080 Pixel (Full HD). Es hat eine Vollabschirmung und einen Kupferinnenleiter mit 30 AWG. Das Kabel ist schwarz, wiegt 0,5 Kilogramm und ist vollständig isoliert.",gpt-4
223540,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

American Wire Gauge (AWG): 26
Anschluss A: RJ45
Anschluss B: RJ45
Anzahl Fasern: 8 Anzahl (x) Anzahl
Artikel pro Verkaufseinheit: 1 Stück (Stück) Stück
Breite: 2 Millimeter (mm) Millimeter
Genaue Materialbezeichnung: Aluminiumfolie mit verzinntem Kupfergeflecht
Gewicht: 0.081 Kilogramm (kg) Kilogramm
Impedanz: 100 Ohm
Kabel Anwendung: RJ45
Kabel Bauform: 100 Ohm
Kabel Kategorie: CAT5e
Kabel Verbindung: Anschluss (M/M)
Kabelfarbe: Schwarz
Kontaktbelegung: ungekreuzt (straight)
Lieferumfang: 1 Stück
Länge: 2 Meter (m) Meter
Material Isolation: Aluminium
Material Isolation: Kupfergeflecht
Material Isolation: Aluminiumfolie
Patchkabel Merkmale: Halogenfrei
Patchkabeltyp: Kupferkabel
Schirmung: S/FTP
Steckerform: Gerade
","Das CAT5e Kupferkabel hat eine Länge von 2 Metern und verfügt über zwei RJ45 Anschlüsse mit einer Impedanz von 100 Ohm. Es ist mit einem geraden Stecker, 8 Fasern und einer Schirmung aus Aluminiumfolie und verzinntem Kupfergeflecht ausgestattet. Das Kabel ist halogenfrei, schwarz und hat eine ungekreuzte Kontaktbelegung.",gpt-4
226180,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Artikel pro Verkaufseinheit: 2 Stück (Stk.) Stück
Batterie / Akku: Akku
Batterie Kapazität: 8500 Milliamperestunde (mAh) Milliamperestunde
Batterie- / Akkutyp: NiMH
Batteriebaugrösse: D / LR20 / Mono / R20
Batteriekategorie: Gerätebatterien
Deklarationspflichtige Batterie (nicht erfassen / mappen): Ja
Durchmesser: 33 Millimeter (mm) Millimeter
Gewicht: 292 Gramm (g) Gramm
Haltbarkeit: 1 Jahr (Jahre) Jahr
Höhe: 61 Millimeter (mm) Millimeter
Spannung: 1.2 Volt (V) Volt
UN-Nummer: 3496
Ursprungsland: China
Wiederaufladbar: Ja
",Dieses Set besteht aus zwei wiederaufladbaren NiMH-Gerätebatterien mit einer Kapazität von 8500 mAh und einer Spannung von 1.2 Volt. Die Batterien haben eine Bauform D / LR20 / Mono / R20 mit den Maßen 33 mm Durchmesser und 61 mm Höhe und wiegen jeweils 292 Gramm. Sie haben eine Haltbarkeit von einem Jahr und stammen aus China.,gpt-4
230800,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Artikel pro Verkaufseinheit: 1 Stück (Stück) Stück
Backup-Kassettentyp: LTO-3 Ultrium
Banddicke: 8 Mikrometer (µm) Mikrometer
Bandlänge: 2231 Fuss (ft) Fuss
Breite: 105 Millimeter (mm) Millimeter
Datenspeicher Schnittstelle: SCSI LVD
Gewicht: 210 Gramm (g) Gramm
Höhe: 21.6 Millimeter (mm) Millimeter
Koerzitivfeldstärke: 2530 Oersted (Oe) Oersted
Länge: 102 Millimeter (mm) Millimeter
Max. Betriebstemperatur: 113 Grad Celsius (°C) Grad Celsius
Speicher Formfaktor: 5.25""
Speicherkapazität: 400 Gigabyte (GB) Gigabyte
Speicherkapazität (komprimiert): 800 Gigabyte (GB) Gigabyte
","Dieses LTO-3 Ultrium Backup-Kassette bietet eine Speicherkapazität von 400 GB, die sich bei Komprimierung auf bis zu 800 GB erweitern lässt. Sie hat eine Bandlänge von 2231 Fuß und eine Banddicke von 8 Mikrometern, wobei die Daten über eine SCSI LVD-Schnittstelle gespeichert werden. Die robuste Kassette hat eine Größe von 105 x 21,6 x 102 mm und eine maximale Betriebstemperatur von 113 Grad Celsius.",gpt-4
234280,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Breite: 90 Millimeter (mm) Millimeter
Farbgruppe: Silber
Farbgruppe: Schwarz
Farbgruppe: Braun
Geeignete Anzahl Messer: 11 -teilig (-teilig) -teilig
Genaue Farbbezeichnung: Silber
Genaue Farbbezeichnung: Braun
Genaue Farbbezeichnung: Schwarz
Genaue Materialbezeichnung: Modifiziertes Ahornholz
Genaue Materialbezeichnung: Edelstahl
Holzart: Buche
Holzherkunft: Schweiz
Höhe: 90 Millimeter (mm) Millimeter
Länge: 351 Millimeter (mm) Millimeter
Materialgruppe: Metall
Materialgruppe: Holz
Messerblocktyp: Messerblockset
Ursprungsland: Schweiz
","Dieses 11-teilige Messerblockset aus der Schweiz besticht durch seine Materialkombination aus modifiziertem Ahornholz und Edelstahl. Die Messerblöcke sind in den Farben Silber, Schwarz und Braun erhältlich und haben eine Größe von 90x90x351 Millimeter. Hergestellt aus Schweizer Buchenholz, bietet das Set eine robuste und stilvolle Aufbewahrungslösung für Ihre Küchenmesser.",gpt-4
235640,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Abfallsacktyp: Universal-Müllsack
Artikel pro Verkaufseinheit: 10 Stück (Stück) Stück
Farbgruppe: Schwarz
Genaue Materialbezeichnung: Kunststoff
Materialgruppe: Kunststoff
Volumen: 60 Liter (l) Liter
",Dieser Universal-Müllsack ist aus robustem Kunststoff gefertigt und in der Farbgruppe Schwarz erhältlich. Jede Verkaufseinheit enthält 10 Stück. Mit einem Fassungsvermögen von 60 Litern eignet er sich hervorragend für den allgemeinen Gebrauch.,gpt-4
236020,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Breite: 27 Zentimeter (cm) Zentimeter
Brotaufbewahrungstyp: Brotkasten
Farbgruppe: Silber
Genaue Farbbezeichnung: Brilliant Steel
Genaue Materialbezeichnung: Edelstahl
Höhe: 17.3 Zentimeter (cm) Zentimeter
Länge: 45 Zentimeter (cm) Zentimeter
Materialgruppe: Metall
Ursprungsland: China
","Dieser Brotkasten ist aus hochwertigem Edelstahl in Brilliant Steel gefertigt und gehört zur Farbgruppe Silber. Mit seinen Dimensionen von 27 cm Breite, 45 cm Länge und 17,3 cm Höhe bietet er ausreichend Platz zur Brotaufbewahrung. Das Produkt stammt ursprünglich aus China.",gpt-4
236480,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Beschichtung: Unbeschichtet
Bodendurchmesser: 28 Zentimeter (cm) Zentimeter
Breite: 28 Zentimeter (cm) Zentimeter
Durchmesser Öffnung: 28 Zentimeter (cm) Zentimeter
Farbgruppe: Silber
Gebrauchs- & Pflegehinweise: Spülmaschinenfest
Gebrauchs- & Pflegehinweise: Ofentauglich
Genaue Farbbezeichnung: Silber
Gewicht: 1680 Gramm (g) Gramm
Herstellerengagement: SBTi
Höhe: 6 Zentimeter (cm) Zentimeter
Kochgeschirr Merkmale: Induktionstauglich
Kochgeschirrtyp: Bratpfanne
Lieferumfang: 1x Stielpfanne Ø 28 cm
Länge: 28 Zentimeter (cm) Zentimeter
Material Griff: Edelstahl
Material Pfanne: Edelstahl
Max. Temperaturbeständigkeit: 250 Grad Celsius (°C) Grad Celsius
Set-Inhalt: 1 Stück (Stück) Stück
Ursprungsland: Deutschland
Volumen: 0.01331325 Kubikmeter (m3) Kubikmeter
","Diese unbeschichtete Bratpfanne aus Edelstahl hat einen Durchmesser von 28 cm und ist induktionstauglich. Sie ist spülmaschinenfest, ofentauglich und hält Temperaturen bis zu 250 Grad Celsius stand. Der Griff besteht ebenfalls aus Edelstahl und das Produkt wurde in Deutschland hergestellt.",gpt-4
239420,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Artikel pro Verkaufseinheit: 50 Anzahl (x) Anzahl
Farbgruppe: Weiss
Genaue Farbbezeichnung: Weiss
Genaue Materialbezeichnung: Papier
Herstellerengagement: SBTi
Materialgruppe: Papier
Optimiert für: Tintenstrahldrucker
Papierbeschaffenheit: Matt
Papierformat: A3
Papiergewicht: 189 Gramm pro Quadratmeter (g/m²) Gramm pro Quadratmeter
Papiersorte: Fotopapier
Ursprungsland: Japan
Weissgrad CIE: 104
","Das Produkt ist ein mattes, weißes Fotopapier im A3-Format mit einem Papiergewicht von 189 g/m², das optimal für Tintenstrahldrucker geeignet ist. Mit einem hohen Weißgrad CIE von 104 und hergestellt in Japan, bietet dieses Papier exzellente Druckergebnisse. Jede Verkaufseinheit enthält 50 Blatt, und der Hersteller ist dem SBTi-Engagement verpflichtet, was für nachhaltige Geschäftspraktiken steht.",gpt-4
242680,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Anschluss A: DB-9
Anschluss B: DB-9
Kabel Verbindung: Anschluss (M/M)
Kabelfarbe: Silber
Kabeltyp: Mini DIN
Länge: 85 Millimeter (mm) Millimeter
Menge pro Packung: 1 Stück (Stück) Stück
","Dieses 85 Millimeter lange Mini DIN Kabel, in der Farbe Silber, ermöglicht eine männlich-zu-männlich Verbindung über zwei DB-9 Anschlüsse. Es ist für seine kompakte Größe und Verbindungsfähigkeit bekannt. Jede Packung enthält ein Stück dieses Kabels.",gpt-4
243500,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Farbgruppe: Grau
Genaue Farbbezeichnung: Schwarz
Genaue Materialbezeichnung: Kunstfaser
Gewicht: 81.6 Gramm (g) Gramm
Herstellerengagement: SBTi
Kamerataschetyp: Objektivtasche
Kompatible Bauform: Objektiv
Materialgruppe: Kunststoff
Passende Marke: Canon
Passendes Modell: Universal
","Die graue Objektivtasche aus Kunstfaser wiegt 81,6 Gramm und ist universell einsetzbar, jedoch speziell für Canon Modelle konzipiert. Sie zeichnet sich durch eine robuste Kunststoffkonstruktion aus. Darüber hinaus unterstützt der Hersteller das Science Based Targets Initiative (SBTi) zur Reduzierung von CO2-Emissionen.",gpt-4
245840,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Anzahl Ports: 1 Anzahl (x) Anzahl
Ausgangsstrom: 0.7 Ampere (A) Ampere
Breite: 19.57 Millimeter (mm) Millimeter
Farbgruppe: Schwarz
Genaue Farbbezeichnung: Schwarz
Gewicht: 102 Gramm (g) Gramm
Herstellerengagement: RE100
Höhe: 65.73 Millimeter (mm) Millimeter
Ladegerättyp: USB Ladegerät
Lieferumfang: USB-Ladekabel - integriert
Länge: 38.97 Millimeter (mm) Millimeter
Ursprungsland: Deutschland
Vorhandene Anschlüsse: Micro USB (1x)
","Dieses schwarze USB-Ladegerät, hergestellt in Deutschland, hat eine Ausgangsleistung von 0,7 Ampere und ist mit einem integrierten Micro-USB-Ladekabel ausgestattet. Mit seinen kompakten Maßen von 19,57mm x 65,73mm x 38,97mm und einem Gewicht von 102g ist es leicht und handlich. Der Hersteller ist Mitglied der RE100-Initiative und bekennt sich somit zur Nutzung erneuerbarer Energien.",gpt-4
246660,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Akkukapazität: 1120 Milliamperestunde (mAh) Milliamperestunde
Artikel pro Verkaufseinheit: 1 Anzahl (x) Anzahl
Ausgangsspannung: 7.4V
Batterie / Akku: Akku
Batterie- / Akkutyp: Li-Ion
Batteriebaugrösse: Gerätespezifisch
Batteriekategorie: Gerätebatterien
Breite: 7 Zentimeter (cm) Zentimeter
Deklarationspflichtige Batterie (nicht erfassen / mappen): Ja
Eingangsspannung: 7.4 V
Farbgruppe: Grau
Genaue Farbbezeichnung: Grau/Silber
Gewicht: 50 Gramm (g) Gramm
Herstellerengagement: SBTi
Höhe: 2 Zentimeter (cm) Zentimeter
Kamera Stromversorgungtyp: Akku
Leistungskapazität: 8.1 Wattstunde (Wh) Wattstunde
Lieferumfang: LP-E8 Akku
Länge: 18 Zentimeter (cm) Zentimeter
Passende Marke: Canon
Passendes Modell: 700D
Passendes Modell: 650D
Passendes Modell: Rebel T4i
Passendes Modell: EOS 550D
Passendes Modell: Rebel T5i
Passendes Modell: 600d
Spannung: 7.4 Volt (V) Volt
UN-Nummer: 3480
","Dieser spezifische Akku für Canon Modelle wie 700D, 650D, Rebel T4i, EOS 550D, Rebel T5i und 600d hat eine Kapazität von 1120 Milliamperestunden und eine Ausgangsspannung von 7.4V. Mit einer Leistungskapazität von 8.1 Wattstunden und einem Gewicht von nur 50 Gramm ist er besonders leicht und leistungsfähig. Der Akku ist in Grau/Silber erhältlich und hat die Abmessungen 7 x 2 x 18 cm.",gpt-4
246740,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Breite: 1.5 Zentimeter (cm) Zentimeter
Herstellerengagement: SBTi
Herstellerengagement: RE100
Höhe: 8.5 Zentimeter (cm) Zentimeter
Länge: 11 Zentimeter (cm) Zentimeter
Telefon Zubehörtyp: Ladeschale
","Die Ladeschale des Herstellers mit SBTi und RE100 Engagement weist eine kompakte Größe mit einer Länge von 11 cm, einer Breite von 1,5 cm und einer Höhe von 8,5 cm auf. Das Gerät dient als Zubehör für Telefone. Die Herstellerengagements stehen für nachhaltige und erneuerbare Energie-Initiativen.",gpt-4
247340,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Artikel pro Verkaufseinheit: 1 Stück (Stück) Stück
Batteriekategorie: Gerätebatterien
Gewicht: 134 Gramm (g) Gramm
Herstellerengagement: SBTi
Kompatible Headsetmodelle: Poly Savi W740-M
Kompatible Headsetmodelle: Poly Savi W710
Kompatible Headsetmodelle: Poly Savi W720
Kompatible Headsetmodelle: Poly CS540
Kompatible Headsetmodelle: Poly Savi W730
Kompatible Headsetmodelle: Poly Savi W745
Kompatible Headsetmodelle: Poly CS520
Sprechgarnitur Zubehörtyp: Adapter
Ursprungsland: China
","Dieser Adapter, mit einem Gewicht von 134 Gramm, ist ein unverzichtbares Zubehör für verschiedene Poly Headsetmodelle, darunter Savi W740-M, W710, W720, CS540, W730 und W745, sowie CS520. Hergestellt in China, wird pro Verkaufseinheit ein Stück des Produkts geliefert. Der Hersteller dieses Produkts ist dem SBTi-Engagement verpflichtet, was seine Verantwortung gegenüber der Umwelt unterstreicht.",gpt-4
248360,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Artikel pro Verkaufseinheit: 1 Anzahl (x) Anzahl
Batterie / Akku: Batterie
Batterie Anwendung: Knopfzellen
Batterie- / Akkutyp: Li
Batteriebaugrösse: CR1616
Batteriekategorie: Knopfzellen
Deklarationspflichtige Batterie (nicht erfassen / mappen): Ja
Durchmesser: 1.6 Millimeter (mm) Millimeter
Gewicht: 1 Gramm (g) Gramm
Höhe: 0.16 Zentimeter (cm) Zentimeter
Spannung: 3 Volt (V) Volt
UN-Nummer: 3090
Wiederaufladbar: Nein
","Die CR1616 Knopfzelle von Li ist eine nicht wiederaufladbare Batterie mit einer Spannung von 3 Volt. Sie hat einen Durchmesser von 1,6 mm, eine Höhe von 0,16 cm und wiegt lediglich 1 Gramm. Sie ist gemäß UN-Nummer 3090 als deklarationspflichtige Batterie eingestuft.",gpt-4
248500,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Artikel pro Verkaufseinheit: 1 Stück (Stk.) Stück
Breite: 12 Zentimeter (cm) Zentimeter
Druckerserie: HL
Druckerserie: DCP
Druckerserie: MFC
Druckfarbe: Schwarz
Druckleistung bei 5% Deckung: 2500 Anzahl (x) Anzahl
Farbbezeichnung: BK
Gewicht: 0.85 Kilogramm (kg) Kilogramm
Herstellerengagement: SBTi
Höhe: 17 Zentimeter (cm) Zentimeter
Kompatibel zu OEM: TN-320BK
Kompatible Druckermodelle: MFC-9970
Kompatible Druckermodelle: DCP-9270
Kompatible Druckermodelle: HL-4570
Kompatible Druckermodelle: HL-4140
Kompatible Druckermodelle: DCP-9055
Kompatible Druckermodelle: MFC-9460
Kompatible Druckermodelle: HL4150
Kompatible Druckermodelle: MFC-9465
Passende Druckermarke: Brother
Patronenart: Originalprodukt
Tiefe: 34 Zentimeter (cm) Zentimeter
Tonergrösse: Normal
Tonertyp: Toner
Ursprungsland: China
","Dieser Originaltoner des Typs TN-320BK, hergestellt in China, ist kompatibel mit verschiedenen Brother Druckermodellen der Serien HL, DCP und MFC. Bei einer Druckleistung von 2500 Seiten bei 5% Deckung bietet er eine hochwertige Druckqualität in Schwarz. Mit einem Gewicht von 0,85 kg hat der Toner die Maße 12 cm x 17 cm x 34 cm.",gpt-4
257900,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Beschichtung: Keramik
Bodendurchmesser: 28 Zentimeter (cm) Zentimeter
Breite: 28 Zentimeter (cm) Zentimeter
Durchmesser Öffnung: 28 Zentimeter (cm) Zentimeter
Farbgruppe: Silber
Gebrauchs- & Pflegehinweise: Spülmaschinenfest
Genaue Farbbezeichnung: Schwarz
Genaue Farbbezeichnung: Silber
Gewicht: 1.9 Kilogramm (kg) Kilogramm
Höhe: 4.5 Zentimeter (cm) Zentimeter
Kochgeschirr Merkmale: Induktionstauglich
Kochgeschirrtyp: Bratpfanne
Lieferumfang: Einzelstück
Länge: 53.5 Zentimeter (cm) Zentimeter
Material Deckel: Edelstahl
Material Griff: Edelstahl
Material Pfanne: Aluminiumguss
Material Pfanne: Edelstahl
Max. Temperaturbeständigkeit: 250 Grad Celsius (°C) Grad Celsius
Set-Inhalt: 1 Stück (Stück) Stück
Ursprungsland: Schweiz
Volumen: 2.71 Liter (l) Liter
","Diese 28cm Bratpfanne besteht aus einem Aluminiumguss und Edelstahl, ist induktionstauglich und bis zu einer Temperatur von 250 Grad Celsius hitzebeständig. Sie hat einen Edelstahlgriff, wiegt 1,9kg und ist spülmaschinenfest. Das Produkt stammt aus der Schweiz und hat ein Volumen von 2,71 Litern.",gpt-4
258140,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Artikel pro Verkaufseinheit: 1 Stück (Stk.) Stück
Breite: 141 Millimeter (mm) Millimeter
Druckfarbe: Schwarz
Druckleistung bei 5% Deckung: 8000 Anzahl (x) Anzahl
Farbbezeichnung: BK
Gewicht: 383 Gramm (g) Gramm
Höhe: 101 Millimeter (mm) Millimeter
Kompatible Druckermodelle: C546dtn
Kompatible Druckermodelle: X548dte
Kompatible Druckermodelle: X546dtn
Kompatible Druckermodelle: X548de
Passende Druckermarke: Lexmark
Patronenart: Originalprodukt
Tiefe: 102 Millimeter (mm) Millimeter
Tonergrösse: Normal
Tonertyp: Toner
Ursprungsland: China
","Dieser originale Lexmark-Toner in Schwarz bietet eine Druckleistung von 8000 Seiten bei 5% Deckung. Er ist kompatibel mit mehreren Druckermodellen, darunter C546dtn, X548dte, X546dtn und X548de. Mit einem Gewicht von 383g und Abmessungen von 141mm Breite, 101mm Höhe und 102mm Tiefe ist er kompakt und einfach zu installieren.",gpt-4
